Date,Company,Open,High,Low,Close,Adj Close,Volume
2022-07-11,Reliance,1096.75439453125,1120.8907470703125,1093.754638671875,1118.6295166015625,1097.827880859375,13847467
2022-07-12,Reliance,1109.445556640625,1125.921142578125,1109.445556640625,1117.0372314453125,1096.26513671875,10778989
2022-07-13,Reliance,1120.1986083984375,1123.2906494140625,1095.13916015625,1097.2388916015625,1076.8348388671875,14224132
2022-07-14,Reliance,1102.0616455078125,1123.267578125,1096.9620361328125,1106.2843017578125,1085.7122802734375,16970315
2022-07-15,Reliance,1114.5220947265625,1114.5220947265625,1099.80029296875,1108.4302978515625,1087.8182373046875,9603210
2022-07-18,Reliance,1117.2911376953125,1119.1370849609375,1104.0460205078125,1117.8680419921875,1097.08056640625,15160908
2022-07-19,Reliance,1107.738037109375,1129.2901611328125,1107.738037109375,1124.7213134765625,1103.8062744140625,16439888
2022-07-20,Reliance,1172.2095947265625,1173.36328125,1147.4039306640625,1155.134033203125,1133.653564453125,23924246
2022-07-21,Reliance,1150.9805908203125,1153.7496337890625,1138.6585693359375,1147.427001953125,1126.08984375,16523230
2022-07-22,Reliance,1153.7496337890625,1161.2720947265625,1151.442138671875,1155.1802978515625,1133.6988525390625,10969995
2022-07-25,Reliance,1138.727783203125,1138.727783203125,1108.984130859375,1117.01416015625,1096.2425537109375,23110452
2022-07-26,Reliance,1117.3372802734375,1127.8594970703125,1112.837646484375,1117.5218505859375,1096.74072265625,11303288
2022-07-27,Reliance,1116.8065185546875,1120.06005859375,1108.5225830078125,1116.46044921875,1095.698974609375,8655086
2022-07-28,Reliance,1124.213623046875,1138.95849609375,1117.2911376953125,1133.9512939453125,1112.86474609375,12496073
2022-07-29,Reliance,1142.0736083984375,1161.6412353515625,1137.1356201171875,1158.1107177734375,1136.5748291015625,15130683
2022-08-01,Reliance,1162.5872802734375,1194.2462158203125,1157.2569580078125,1188.2928466796875,1166.1956787109375,15700044
